,Unnamed: 0,username,age,occupation,status,gender,filtered sentence,y,translated_occupation,translated_occupation_lem,translated_occupation_category
7739,7739,fabianty60,58,marine engineer,widow,male,Whilst I serious side I tend see lighter funnier side life I love beach sailing Love go nice restaurants easy going I could go anywhere anytime make fun I enjoy dancing country music especially I find good companion dance please note must laugh jokes I consider sincere man easy going kindhearted intelligent hard working loyal understanding creative woman places spirituality important part lifeLOL honest open I relocate special one I also funny I quick wit well I happy person I looking woman possibly develop relationship,1,marine engineer,marine engineer,engineer
7740,7740,franklin,58,engineer,widow,male,ask tell ok thank,1,engineer,engineer,engineer
7741,7741,Gerhard1105,58,engineering,single,male,I essentially humble kind focus caring loving honest man I enjoy lively atmosphere I appreciate sincerity I love play piano drum What looking partner I need physical perfection I seeking positive motivated honest caring respectful woman Should good morals values I I dont seek perfection leaves nothing better look forward Pleasant conversation laughs mutual attraction chemistry always nice A woman sincere humble call queen,1,engineering,engineering,engineer
7742,7742,grag,58,contractor,divorced,male,I homble loving man I need veru nice good lady life time partner,1,contractor,contractor,
7743,7743,henryben,58,engineer,divorced,male,I AM SIMPLE CARING AND LOVELY MAN WHO DESERVE TO BE LOVED FAITHFULLY,1,engineer,engineer,engineer
7744,7744,Honestrick,58,Geologist,widow,male,Enjoy reading enjoy sports Looking forward meeting special someone would enjoy passionately spoiled reciprocate I want Woman I trust I exhaleenjoy lifes simple pleasures Belive Ill back Not looking marry Woman needing green card Im financially secure I love job much cos puts food table Im one woman man Im looking partner woman enjoy rest life fullestJust like everyone site Im looking someone build relationship share lifes adventures Also please read profile thoroughly I 58 years healthy,1,geologist,geologist,
7745,7745,jackie,58,engineer,widow,male,Im happycontenthave positive attitude almost everythingAm thoughtfulpolitegivinglistener Knight shining Armorgive back friendlyAm equally comfortable going nice dinner winel likely go quiet coffee shop noisy crowded barI prefer woman open mind I dont smoke use drugs kindl want partnerAlsoI enjoy travelinglearning new thingswatching movieswalkinglistening music,1,engineer,engineer,engineer
7746,7746,james55k,58,military,divorced,male,Im James 58 yrs old single 2 kids GA Afghanistan peace keeping mission I service 20 years mission 8 months Im returning home soon months time Im Military Captain 61 185Brown hair fair color Im open minded personsomeone accepts people I fair individual adapts changes life enjoys life fullestand looking meet woman spend rest life Im God fearing man seeks God fearing woman life well woman believes I always put God first herselfFriendshiplove longtime relationship something Important may come future wouldnt mind tell I tell return well get know well see life lead us One never tell But time God time tell Interested getting know well fineThank You,1,military,military,military
7747,7747,jamessalvadora,58,doctor,widow,male,Im man attitude maximum simplicity simple Well honest sincere openminded person describes best I love truthful WHITE IS WHITE BLACK IS BLACK favorite quoteit describes truthfulness I prefer say truth face whatever consequence followsinstead lying peaceful conscience,1,doctor,doctor,
7748,7748,jbrown023,58,government,divorced,male,Energetic Passionate kindhearted intelligent great sense humorloving nature focused love travel always ready adventure believe sunsets Gods goodnight kiss My smile light room non drama honesty important believe quality communication foundation solid relationship imagine someone great conservationist believe long tender kiss melt scares away hugs unite hearts My soul looking nice woman wants take journey life exciting man side,1,government,government,
7749,7749,jeffrey1958,58,military,widow,male,I fun honest caring loving fella loves outdoors keeping fit loves holidays home abroad would love meet caring loving woman,1,military,military,military
7750,7750,jeffreybuchanan,58,military,single,male,Am jeffrey buchanan sweet simple person easygoing much understanding hard working love life like happy self time,1,military,military,military
7751,7751,jemay,58,business man,single,male,I friendly outgoing always smile face I little shy Ill open get know better I enjoy catching movie going dinner I love travel would love companion step way Not looking one night stands,1,business man,business man,
7752,7752,johnfcampbell880,58,military,single,male,hmmm man words word poweri meet new people get know themi hate lairs cheatersi like straight forward peoplei fun typei love fun making people love happy,1,military,military,military
